scale,cohort,model,thinking_mode,condition_id,condition_full_name,scope,structure,task,cleaning,pathway,item_id,item_name,method,n,n_unique_predicted,rho,p_value,ci_low,ci_high,predicted_mean,predicted_zero_rate,predicted_positive_rate,gold_total_mean,estimability 
HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,11,躯体性焦虑,Spearman,13,4,0.6801153606200709,0.010529504338609233,0.36204076259511947,0.8866199386074753,1.5384615384615385,0.15384615384615385,0.8461538461538461,13.461538461538462,不可估计
HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,12,胃肠道症状,Spearman,13,3,0.3917806841670766,0.18552507252528302,-0.18297274989433107,0.8058619116378466,0.6923076923076923,0.46153846153846156,0.5384615384615384,13.461538461538462,不可估计
HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,13,全身症状,Spearman,13,3,0.4414593567208239,0.1309995499629035,-0.11204916196823222,0.8061729513861021,0.8461538461538461,0.46153846153846156,0.5384615384615384,13.461538461538462,不可估计
HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,14,性症状,Spearman,13,3,0.49304933130229783,0.08689458986381575,0.037540040175320324,0.8141210369815972,0.6923076923076923,0.6153846153846154,0.38461538461538464,13.461538461538462,不可估计
HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,15,疑病,Spearman,13,3,0.26835991774955037,0.37534057911866914,-0.37569383299816034,0.7078874712811626,0.5384615384615384,0.6923076923076923,0.3076923076923077,13.461538461538462,不可估计
HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,16,体重减轻,Spearman,13,2,0.3922786965380299,0.184917065503856,0.2780102558974024,0.7453322303774307,0.07692307692307693,0.9230769230769231,0.07692307692307693,13.461538461538462,不可估计
HAMD-17,PDCH共同24人验证,Kimi-K2.6,思考,16,16_事件序列_规整_评分_清洗,事件序列,规整,逐条评分,清洗,逐条评分,17,自知力,Spearman,13,3,0.06881023532039753,0.823252817617693,-0.48714764612812955,0.6169649618597142,0.38461538461538464,0.6923076923076923,0.3076923076923077,13.461538461538462,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,1,抑郁情绪,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,2,有罪感,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,3,自杀,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,2.0,0.3333333333333333,0.6666666666666666,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,4,入睡困难,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,6,早醒,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,7,工作和活动,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,8,迟滞,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,9,激越,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Spearman,3,3,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Spearman,3,3,0.5,0.6666666666666666,-1.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,13,全身症状,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,1.3333333333333333,0.0,1.0,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,14,性症状,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,15,疑病,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,16,体重减轻,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,3,03_全文_不规整_评分_不清洗,全文,不规整,逐条评分,不清洗,逐条评分,17,自知力,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,15.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,1,抑郁情绪,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,2,有罪感,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,3,自杀,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,4,入睡困难,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,5,睡眠不深,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,6,早醒,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,7,工作和活动,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,8,迟滞,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,9,激越,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,10,精神性焦虑,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,11,躯体性焦虑,Spearman,1,1,,,,,1.0,0.0,1.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,12,胃肠道症状,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,13,全身症状,Spearman,1,1,,,,,1.0,0.0,1.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,14,性症状,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,15,疑病,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,16,体重减轻,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,4,04_全文_不规整_评分_清洗,全文,不规整,逐条评分,清洗,逐条评分,17,自知力,Spearman,1,1,,,,,0.0,1.0,0.0,3.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,1,抑郁情绪,Spearman,3,2,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,2,有罪感,Spearman,3,2,1.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,3,自杀,Spearman,3,2,1.0,0.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,4,入睡困难,Spearman,3,1,,,,,0.0,1.0,0.0,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Spearman,3,1,,,,,0.0,1.0,0.0,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,6,早醒,Spearman,3,1,,,,,0.0,1.0,0.0,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,7,工作和活动,Spearman,3,2,1.0,0.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,8,迟滞,Spearman,3,2,1.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,9,激越,Spearman,3,1,,,,,0.0,1.0,0.0,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Spearman,3,1,,,,,0.0,1.0,0.0,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Spearman,3,2,-0.5000000000000001,0.6666666666666666,-1.0,-0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Spearman,3,1,,,,,0.0,1.0,0.0,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,13,全身症状,Spearman,3,2,1.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,14,性症状,Spearman,3,2,1.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,15,疑病,Spearman,3,1,,,,,0.0,1.0,0.0,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,16,体重减轻,Spearman,3,1,,,,,0.0,1.0,0.0,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,7,07_全文_规整_评分_不清洗,全文,规整,逐条评分,不清洗,逐条评分,17,自知力,Spearman,3,2,1.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,6.0,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,1,抑郁情绪,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,2,有罪感,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,3,自杀,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,4,入睡困难,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,5,睡眠不深,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,6,早醒,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,7,工作和活动,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,8,迟滞,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,9,激越,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,10,精神性焦虑,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,11,躯体性焦虑,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,12,胃肠道症状,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,13,全身症状,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,14,性症状,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,15,疑病,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,16,体重减轻,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,8,08_全文_规整_评分_清洗,全文,规整,逐条评分,清洗,逐条评分,17,自知力,Spearman,0,0,,,,,,,,,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,1,抑郁情绪,Spearman,4,2,0.8164965809277261,0.18350341907227388,0.816496580927726,1.0,1.5,0.25,0.75,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,2,有罪感,Spearman,4,2,0.7071067811865477,0.29289321881345226,0.3333333333333333,1.0,0.5,0.5,0.5,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,3,自杀,Spearman,4,2,0.8164965809277261,0.18350341907227388,0.816496580927726,1.0,2.25,0.25,0.75,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,4,入睡困难,Spearman,4,3,0.8333333333333335,0.16666666666666652,0.3333333333333333,1.0,0.75,0.5,0.5,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,5,睡眠不深,Spearman,4,3,0.5000000000000001,0.49999999999999983,-1.0,1.0,1.0,0.25,0.75,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,6,早醒,Spearman,4,3,0.8333333333333335,0.16666666666666652,0.3333333333333333,1.0,0.75,0.5,0.5,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,7,工作和活动,Spearman,4,3,0.8333333333333335,0.16666666666666652,0.3333333333333333,1.0,2.25,0.25,0.75,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,8,迟滞,Spearman,4,3,1.0,0.0,1.0,1.0,1.0,0.25,0.75,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,9,激越,Spearman,4,2,0.7071067811865477,0.29289321881345226,0.3333333333333333,1.0,0.5,0.5,0.5,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,10,精神性焦虑,Spearman,4,3,1.0,0.0,1.0,1.0,1.0,0.25,0.75,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,11,躯体性焦虑,Spearman,4,3,0.5000000000000001,0.49999999999999983,-1.0,1.0,1.25,0.25,0.75,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,12,胃肠道症状,Spearman,4,2,0.7071067811865477,0.29289321881345226,0.3333333333333333,1.0,0.5,0.5,0.5,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,13,全身症状,Spearman,4,3,0.5000000000000001,0.49999999999999983,-1.0,1.0,1.0,0.25,0.75,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,14,性症状,Spearman,4,2,0.8164965809277261,0.18350341907227388,0.816496580927726,1.0,0.5,0.75,0.25,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,15,疑病,Spearman,4,2,0.8164965809277261,0.18350341907227388,0.816496580927726,1.0,0.5,0.75,0.25,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,16,体重减轻,Spearman,4,2,0.8164965809277261,0.18350341907227388,0.816496580927726,1.0,0.5,0.75,0.25,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,11,11_事件序列_不规整_评分_不清洗,事件序列,不规整,逐条评分,不清洗,逐条评分,17,自知力,Spearman,4,2,0.8164965809277261,0.18350341907227388,0.816496580927726,1.0,0.25,0.75,0.25,14.25,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,1,抑郁情绪,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,11.666666666666666,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,2,有罪感,Spearman,3,3,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,11.666666666666666,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,3,自杀,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,2.0,0.3333333333333333,0.6666666666666666,11.666666666666666,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,4,入睡困难,Spearman,3,2,0.0,1.0,-1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,11.666666666666666,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,5,睡眠不深,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,11.666666666666666,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,6,早醒,Spearman,3,3,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,11.666666666666666,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,7,工作和活动,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,11.666666666666666,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,8,迟滞,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,11.666666666666666,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,9,激越,Spearman,3,2,0.8660254037844387,0.33333333333333326,0.8660254037844387,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,11.666666666666666,不可估计
HAMD-17,PDCH共同24人验证,Qwen3.7-Max,不思考,12,12_事件序列_不规整_评分_清洗,事件序列,不规整,逐条评分,清洗,逐条评分,10,精神性焦虑,Spearman,3,3,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,11.666666666666666,不可估计
